ASV_number:amplicon,ARMS_Gdynia_GDY1_20190619_20191029_MF100_r1,ARMS_Gdynia_GDY1_20190619_20191029_SF38_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_ETOH_r1,ARMS_Bodo_GStraB_20190621_20201207_MF100_r1,ARMS_Bodo_GStraB_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_MF100_r1,ARMS_Bodo_GStraM_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_SF50_A_r1,ARMS_Bodo_GStraB_20190621_20201207_SF50_A_r1,ARMS_Vigo_TorallaC_20190625_20191014_SF40_r1,ARMS_Limfjord_Green33_20191029_20201110_MF100_r1,ARMS_Limfjord_Green33_20191029_20201110_MF500_r1,ARMS_Limfjord_Green33_20191029_20201110_SF40_r1,ARMS_Limfjord_Red2_20191029_20201110_MF100_r1,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,Classification,TAXON:NCBI_TAX_ID
ASV_374:5c0fe959eca6c0afbb10940abddfc91629a1cb24,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma applanatum,Ganoderma applanatum:29884
ASV_375:97923f9c9510c230dae1978834f7058ad20e4d31,0,0,0,0,1,2,1,14,0,0,0,0,0,0,0,0,0,Eukaryota;Gloeochaetales;Glaucocystophyceae_2;Gloeochaetales;Gloeochaetaceae;Gloeochaete;Gloeochaete wittrockiana,Gloeochaete wittrockiana:38269
ASV_376:9d66358fc2fd63e70fd87538a7b1a2196a6afda9,0,0,0,0,18,4,9,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula cryptocephala,Navicula cryptocephala:138538
ASV_377:bad9bf1a1a5785962abcc6c2d45ab1ca813e8f19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Cairneyella;Cairneyella variabilis,Cairneyella variabilis:1802957
ASV_378:bbc5cf6037063aa32535d351193e069d357997e3,0,0,0,0,4,1,5,3,0,7,0,10,1,0,3,0,0,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale,Prasinoderma coloniale:156133
ASV_379:e206458886fcd5d62287cd44dddb720608c61cff,0,0,0,0,25,0,14,0,0,1,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Parastenocarididae;Dussartstenocaris;Dussartstenocaris idioxenos,Dussartstenocaris idioxenos:1104526
ASV_381:f788522b7e504ee5920e44878408a87583bec0c7,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Watersiporidae;Watersipora;Watersipora subtorquata,Watersipora subtorquata:193294
ASV_382:1b3062534eab84100cfaa5619537a69def7c8c51,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella scabra,Ascidiella scabra:1298853
ASV_383:2aa4d7aa8609babd156d38c1a09bb3b5687a05bd,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_384:2eb175282377c3bbc8201cedd8a9521ea2c67370,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Nereis;Nereis pelagica,Nereis pelagica:194549
ASV_385:2ef6e49c521d291feb01535c823a4258c11ab414,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium microbalum,Synchytrium microbalum:1806994
ASV_386:406732e7e57c3a63e257d5e8df085aa72bef4a68,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_387:50f3306da2464dba27cfcedbfac713bdcb85e6f0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Dolichoris;Dolichoris subtrinervianae,Dolichoris subtrinervianae:247071
ASV_388:537269b31065493e8cd66d47aa501d5dc01427a0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;[Candida] castellii,[Candida] castellii:51914
ASV_389:6c0543c83361e62759a5bc5183e12a912565466a,1,14,0,0,0,0,1,1,4,7,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Ectocarpaceae;Ectocarpus;Ectocarpus fasciculatus,Ectocarpus fasciculatus:43935
ASV_390:70e24320d41fbcf7da684cebc8bdf7eb8caf0335,0,0,0,0,0,0,0,0,0,0,4,3,7,0,3,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus meyeri,Stephanodiscus meyeri:1869249
ASV_391:88800f9d821dad113dd1cfc3e11b23713d2ad588,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula cryptocephala,Navicula cryptocephala:138538
ASV_392:a279e3bd608e6434d8d1f3f5e7489fa408cd3e6e,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Lithothamnion;Lithothamnion sp,Lithothamnion sp:1940749
ASV_393:a46694220b0d1b679f6c2ef45da3b40586450f68,0,0,0,0,0,0,0,1,17,3,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;Hiatella arctica,Hiatella arctica:120431
ASV_394:b5fda2a645f9847accb3aca6ea51c4f101730087,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;Parastrongyloides;Parastrongyloides trichosuri,Parastrongyloides trichosuri:131310
ASV_395:c1d0e1b7a07cc44c0734f7715115f3b35f3536bc,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Zammara;Zammara smaragdina,Zammara smaragdina:2218860
ASV_396:c78740eb595d7d74b465879ec0a8eba925505846,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Synurales;Synurophyceae_2;Synurales;Mallomonadaceae;Synura;Synura synuroidea,Synura synuroidea:47573
ASV_397:d602aed22496dbbba5a5fb22ac6bdb4c2651e4c8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus rostratus,Balanus rostratus:399131
ASV_398:10194aae0d782ddc4ccdd1f520feedf77f7e039e,23,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_399:1c22ea8f147aef723fdd44b69e0ec480603a3073,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula glaciei,Navicula glaciei:335918
ASV_400:277bd3eac3a399cfeaaa8aae3bbff554b89313c5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,30,0,0,Eukaryota;Rhodophyta;Florideophyceae;Batrachospermales;Batrachospermaceae;Lympha;Lympha mucosa,Lympha mucosa:2045360
ASV_401:35b0a57df498b7974a1ed72bf29ccf9c40209eed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tergipedidae;Tergipes;Tergipes tergipes,Tergipes tergipes:157144
ASV_402:392aeeccb0a220ed9eba54dbc77571df9785b9a3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Eustigmataceae;Vischeria;Vischeria stellata,Vischeria stellata:1104407
ASV_403:6d8994a0c87a1dd24de2054b7eb3fb446d6570cc,0,0,0,0,11,2,26,11,0,2,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_404:95ff4612e044ce701224559161b0fee270440df0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia caciantha,Pseudonitzschia caciantha:237457
ASV_405:96aac7df7c65a2d20b1e52fece2e675626a57d0e,0,0,0,0,1,8,0,0,0,0,0,31,0,0,3,1,1,Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;Strongyloides;Strongyloides ratti,Strongyloides ratti:34506
ASV_406:9b7967b61cb8c17af3425530bc67b84e39c8765b,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_407:9cd20a07800679095c9825c37576a36101308ada,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Vimineoleathesia;Vimineoleathesia japonica,Vimineoleathesia japonica:442698
ASV_408:9ee8c75c1a1eac5c8315f5369d643a35cdca611d,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Tetrablemmidae;Tetrablemma;Tetrablemma nandan,Tetrablemma nandan:2212879
ASV_409:c10059c7bcd1c6604d7702fed05052930ffb375f,0,0,0,0,1,0,0,0,13,7,0,0,0,0,0,0,0,Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis antarctica,Phaeocystis antarctica:33657
ASV_410:cabe432d45dc5e630fe187324f0ccd92193b30a7,0,0,0,0,0,16,1,5,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus genuanus,Conus genuanus:308500
ASV_411:cd211956d9b437058af85afa98722dbe23d380b7,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Cliftonaea;Cliftonaea pectinata,Cliftonaea pectinata:2007206
ASV_412:d2c714a79287060dee106eb440e573796d0c4821,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Clionaida;Clionaidae;Clionaopsis;Clionaopsis platei,Clionaopsis platei:880271
ASV_413:e45fca4e1c4391e15a8225a2f4ad9a43bba306cf,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Charophyceae;Charales;Characeae;Chara;Chara vulgaris,Chara vulgaris:55564
ASV_414:e82f64ccc2d6e59ebc9a224ba71e19922159f9a8,0,0,0,0,0,0,0,3,11,9,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Ectocarpaceae;Ectocarpus;Ectocarpus sp,Ectocarpus sp:74372
ASV_415:f396e054de404eacf24b8a02089d20a439f8f108,0,0,0,0,7,3,5,0,1,14,0,0,0,0,0,0,0,Eukaryota;Ancoracysta;Ancoracysta;Ancoracysta;Ancoracysta;Ancoracysta;Ancoracysta twista,Ancoracysta twista:2044563
ASV_416:f85bf5841651d84f8ec1cfaaf1b7f1b88a890f8a,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Tetrabaenaceae;Tetrabaena;Tetrabaena socialis,Tetrabaena socialis:47790
ASV_417:12cfba3b5779e255801b49bb614daaa6b5006304,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Glaucocystales;Glaucocystophyceae_1;Glaucocystales;Glaucocystaceae;Glaucocystis;Glaucocystis nostochinearum,Glaucocystis nostochinearum:38271
ASV_418:1b8e805868bb5ee67af60dbd709a508de7319ab7,0,0,0,0,9,0,4,0,8,16,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Zygnematales;Zygnemataceae;Zygnema;Zygnema circumcarinatum,Zygnema circumcarinatum:35869
ASV_419:33a6119be9c2aeb4abc1e301018ecc9d04db2a00,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_420:5a7c430097c7ed66ee70430df64217ff5c6c7b13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Bomolochidae;Bomolochus;Bomolochus cuneatus,Bomolochus cuneatus:864309
ASV_421:6d2f2cc346c157364049decc10fb1fd928920e2e,0,0,0,0,1,0,4,2,9,6,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Moramonas;Moramonas;Moramonas marocensis,Moramonas marocensis:1805496
ASV_422:8d1074c34268cfae49b2aec756f12d79d70b0193,0,0,0,0,0,0,0,2,0,0,0,3,2,5,2,0,1,Eukaryota;Streptophyta;Magnoliopsida;Acorales;Acoraceae;Acorus;Acorus calamus,Acorus calamus:4465
ASV_423:afa5a8815d6d0378ea85653744d9cfbb3dd49b8c,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_424:b1fc29d00b2952e298942fdfab1da9c64ae1dc4a,0,0,0,0,0,1,1,0,3,10,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Myrionema;Myrionema strangulans,Myrionema strangulans:86898
ASV_425:ba2d7720f9278cdd21371073eb7bb3cf50a7f29e,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Globisporangium;Globisporangium polymastum,Globisporangium polymastum:140046
ASV_426:c945bc7f7f7dd11dde4543046575cb87bea74d3c,0,0,0,0,2,0,1,12,0,2,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix tenuilepis,Dolichomastix tenuilepis:195969
ASV_427:d1f3238d4bf897269a5abe3c8480183d9b406015,0,0,0,0,14,0,6,0,9,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Aeluroscalabotes;Aeluroscalabotes felinus,Aeluroscalabotes felinus:96749
ASV_428:db9a7df9a7711a244707ab441ad39a9c8197e04a,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,Eukaryota;Arthropoda;Insecta;Lepidoptera;Sphingidae;Platysphinx;Platysphinx stigmatica,Platysphinx stigmatica:1087690
ASV_429:e487cb70bd4303c5a20170416c565781dd3f3d58,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Trombidiformes;Diptilomiopidae;Rhinotergum;Rhinotergum shaoguanense,Rhinotergum shaoguanense:1452699
ASV_430:f2bf2caa35b70a6298c0a9f72686e3bbe9479bd5,0,0,0,0,14,1,0,0,0,0,0,2,0,0,0,0,0,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,Rhodotorula taiwanensis:741276
ASV_431:08f4e3a02080f2f81c12a8de23cdcfa1467b3fcb,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Rhabdocoela;Polycystididae;Yaquinaia;Yaquinaia microrhynchus,Yaquinaia microrhynchus:2068801
ASV_432:0ba1bac6c93b1ddcb9bfa67bf5e6afe1508bca5b,0,0,0,0,11,0,5,0,0,0,0,3,1,0,3,2,0,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Dimeregramma;Dimeregramma acutum,Dimeregramma acutum:1453365
ASV_433:167edc7d2b6cdb8f03a9e7af091b14776a0ec9d0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Scytosiphonaceae;Hapterophycus;Hapterophycus canaliculatus,Hapterophycus canaliculatus:2567908
ASV_434:2a5f2febb82661bed6bd7359c5d8ef8ccf2cf998,0,0,0,0,0,0,0,0,0,0,0,5,14,3,0,8,2,Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Neochromadora;Neochromadora poecilosomoides,Neochromadora poecilosomoides:862448
ASV_435:2d5094dbc846fc004085014e89fe32d1619f5541,0,0,0,0,1,1,0,7,3,7,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia_2;[Candida] hawaiiana,[Candida] hawaiiana:197672
ASV_436:35d87c816c1fdf3a982742251abffcf2c00add53,0,0,0,0,4,0,0,0,0,0,0,13,2,0,6,0,0,Eukaryota;Rhodophyta;Florideophyceae;Rhodogorgonales;Rhodogorgonaceae;Renouxia;Renouxia sp,Renouxia sp:2485823
ASV_437:466e03bb899a584111c387669b2c0def5a8fd83c,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida;Chaetonotidae;Heterolepidoderma;Heterolepidoderma macrops,Heterolepidoderma macrops:1194611
ASV_438:4f148c6565611f767ca777b12ef4d0aa9f9a6dd5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Spinitermes;Spinitermes trispinosus,Spinitermes trispinosus:377990
ASV_439:53879511fdd4e39671ede280dd7ec77fd618fe01,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia grunowii,Pinnularia grunowii:1089233
ASV_440:586e2a6f8a38777a1ed68814c50cb2568efe8b6f,3,0,0,0,0,0,0,0,2,0,0,11,4,0,1,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella;Korotnevella fousta,Korotnevella fousta:1825506
ASV_441:5a509689b5b231d30feb9c6fd6f1f1cc119dc128,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas incerta,Chlamydomonas incerta:51695
ASV_442:7057a0bd2d0eb478b259fdeeb66f3612241f4135,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_443:8330fd14ceedb57294c14be44acc5d2e550c47a8,0,0,0,0,0,1,4,0,0,0,0,8,6,0,5,0,1,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Myriogloea;Myriogloea simplex,Myriogloea simplex:185804
ASV_444:8d357f66921af63c213854d9d032d6002d352a11,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia acrosphaeria,Pinnularia acrosphaeria:431571
ASV_445:950b77e8c1a46efa69ac74af2ad1024e2342e1ae,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_446:98d40eb27cd6a7c8ca439fee406969c3e32b09c5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Cerastoderma;Cerastoderma glaucum,Cerastoderma glaucum:94722
ASV_447:b2101a335d98317cb8b349b3fc49b75c018e248d,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;Hiatella arctica,Hiatella arctica:120431
ASV_448:b47f8835520ad762ed1650f5b4c8045360bb9bc9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida;Chaetonotidae;Bifidochaetus;Bifidochaetus veronicae,Bifidochaetus veronicae:1874359
ASV_449:badeecfc370a7ff7cdd4058e99d32603eee6a6f5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,1,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Haslea;Haslea nusantara,Haslea nusantara:2600302
ASV_450:bb3d079a36bcb002af6e7d900d11d308c4fee788,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidea;Tetraonchidae;Tetraonchus;Tetraonchus monenteron,Tetraonchus monenteron:198446
ASV_451:d6809671ca9167d1f02e7947fd7beec99403ee37,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Phitymophora;Phitymophora amansioides,Phitymophora amansioides:158712
ASV_452:da8f74844de2dd24edcc422027fc735325a6c60a,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia australogibba,Pinnularia australogibba:1089257
ASV_453:eb65557c76d72dbb9f07403a354c1214eac29a3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus flavocinctus,Cricotopus flavocinctus:611455
ASV_454:f950b41a6f14bd7d9299d6181a3d97cad6b678e3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_455:017405b177e19745f4099cec9200dc1480f06328,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Groenewaldozyma;Groenewaldozyma salmanticensis,Groenewaldozyma salmanticensis:49332
ASV_456:01aa556f235f96837a3127c6e2ef311f3daedfbd,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Epialtidae;Rochinia;Rochinia hystrix,Rochinia hystrix:2496143
ASV_457:022e04d6aca08a042f2228639d69b7e10783d3c6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus goudeyi,Conus goudeyi:2182798
ASV_458:0c9725c5579746a7d706e3e5b15a30e3940929b4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia kudriavzevii,Pichia kudriavzevii:4909
ASV_459:0e519ebe1c82fea3c33951f6c5b09b6bade6e4fb,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Scytosiphonaceae;Planosiphon;Planosiphon complanatus,Planosiphon complanatus:2512231
ASV_460:115e5b607908d1ec7a5f84800ac39460413b7d2e,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora coffeaeformis,Halamphora coffeaeformis:1487565
ASV_461:15e8ee432c579e24f087deda8930fa12025eb244,0,0,0,0,0,0,17,1,4,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Ahnfeltiopsis;Ahnfeltiopsis fastigiata,Ahnfeltiopsis fastigiata:1874222
ASV_462:3208507e1e3acb92143fa554267a32b92087e757,0,0,0,0,6,0,2,2,1,9,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,Malassezia japonica:223818
ASV_463:4bcb032777bd187d48e63381d3476a57fad4f414,0,0,0,0,1,0,0,0,4,10,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae;Dinophilus;Dinophilus vorticoides,Dinophilus vorticoides:2576727
ASV_464:70c8e60a092259a948bce27b572db5c56e3411ec,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Rissoidae;Alvania;Alvania punctura,Alvania punctura:707134
ASV_465:74f7926e795ecb765ff4bfde34352fe949176af9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella variabilis,Chlorella variabilis:554065
ASV_466:77339b4ab7fd2634fa1760b6a508c9cbfa2616f9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Pachycordyle;Pachycordyle pusilla,Pachycordyle pusilla:367914
ASV_467:7865428f6096ff55a1fa12cc8a6190d02b5322a8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_468:797e826c506ffdb403a6b9c02c783106880e686e,0,0,0,0,0,0,1,0,0,0,0,0,11,0,2,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_469:7b82e3ea3b343baa6ee52f66809dfac949ba9627,0,0,0,0,5,5,2,2,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium sp,Cystobasidium sp:1925428
ASV_470:82710fa03636532696c0abd039b0c1a775c71ae6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Halothrix;Halothrix lumbricalis,Halothrix lumbricalis:133519
